,timestamp,equipment_id,component_type,location,event_type
7932,2020-04-05 16-29-03,EQ_3,Composant_1,Saint-Lazare,Warning
7933,2020-10-07 19-54-14,EQ_4,Composant_1,Gare de Lyon,Failure
7934,2020-09-14 09-34-47,EQ_2,Composant_3,Gare de Lyon,Warning
7935,2020-02-18 14-21-45,EQ_1,Composant_5,Montparnasse,Warning
7936,2020-04-08 05-55-30,EQ_5,Composant_5,Gare de Lyon,Maintenance
7937,2020-01-29 01-13-05,EQ_2,Composant_2,Opéra,Warning
7938,2020-12-12 15-09-35,EQ_4,Composant_2,Saint-Lazare,Warning
7939,2020-05-30 04-39-12,EQ_4,Composant_5,Opéra,Maintenance
7940,2020-05-27 11-18-31,EQ_5,Composant_3,Opéra,Warning
7941,2020-11-27 07-51-42,EQ_1,Composant_5,Opéra,Warning
7942,2020-08-17 03-22-01,EQ_5,Composant_4,Saint-Lazare,Warning
7943,2020-03-30 11-51-36,EQ_1,Composant_2,Saint-Lazare,Warning
7944,2020-12-25 17-03-29,EQ_1,Composant_5,Saint-Lazare,Failure
7945,2020-01-12 04-05-49,EQ_5,Composant_2,Gare de Lyon,Failure
7946,2020-03-31 16-08-52,EQ_5,Composant_2,Opéra,Failure
7947,2020-11-21 20-29-56,EQ_1,Composant_3,Montparnasse,Warning
7948,2020-05-26 22-39-13,EQ_1,Composant_1,Saint-Lazare,Failure
7949,2020-11-25 18-54-05,EQ_2,Composant_5,Montparnasse,Failure
7950,2020-10-03 21-16-30,EQ_2,Composant_5,Saint-Lazare,Warning
7951,2020-06-03 07-14-53,EQ_5,Composant_5,Opéra,Maintenance
7952,2020-05-31 09-18-19,EQ_5,Composant_2,Gare de Lyon,Warning
7953,2020-01-10 04-51-11,EQ_2,Composant_1,Gare de Lyon,Warning
7954,2020-02-05 21-29-49,EQ_5,Composant_5,Gare de Lyon,Failure
7955,2020-12-09 19-47-54,EQ_2,Composant_4,Opéra,Maintenance
7956,2020-04-14 10-07-40,EQ_5,Composant_5,Saint-Lazare,Maintenance
7957,2020-10-27 17-02-35,EQ_1,Composant_4,Montparnasse,Maintenance
7958,2020-09-23 04-07-05,EQ_4,Composant_5,Saint-Lazare,Failure
7959,2020-11-13 06-27-15,EQ_4,Composant_5,Gare de Lyon,Warning
7960,2020-12-23 01-51-30,EQ_3,Composant_4,Saint-Lazare,Warning
7961,2020-07-05 09-55-49,EQ_2,Composant_1,Gare de Lyon,Failure
7962,2020-03-02 22-04-25,EQ_2,Composant_5,Gare de Lyon,Maintenance
7963,2020-08-17 21-45-10,EQ_3,Composant_4,Gare de Lyon,Maintenance
7964,2020-10-05 04-06-16,EQ_1,Composant_2,Opéra,Maintenance
7965,2020-07-06 12-46-58,EQ_2,Composant_5,Gare de Lyon,Failure
7966,2020-12-13 15-54-51,EQ_1,Composant_3,Saint-Lazare,Failure
7967,2020-06-04 22-05-48,EQ_2,Composant_2,Saint-Lazare,Failure
7968,2020-10-06 06-39-02,EQ_3,Composant_2,Gare de Lyon,Maintenance
7969,2020-01-02 21-31-22,EQ_4,Composant_4,Montparnasse,Maintenance
7970,2020-03-27 23-42-08,EQ_5,Composant_1,Saint-Lazare,Maintenance
7971,2020-04-10 18-27-17,EQ_1,Composant_3,Opéra,Failure
7972,2020-02-16 18-52-39,EQ_5,Composant_1,Montparnasse,Warning
7973,2020-06-21 11-24-13,EQ_2,Composant_4,Opéra,Warning
7974,2020-08-12 12-18-58,EQ_1,Composant_3,Opéra,Maintenance
7975,2020-01-09 06-03-56,EQ_4,Composant_1,Montparnasse,Failure
7976,2020-05-23 10-19-02,EQ_1,Composant_5,Saint-Lazare,Warning
7977,2020-10-31 00-42-03,EQ_2,Composant_3,Montparnasse,Failure
7978,2020-06-03 00-45-17,EQ_3,Composant_5,Gare de Lyon,Warning
7979,2020-12-13 07-42-02,EQ_5,Composant_3,Gare de Lyon,Warning
7980,2020-09-30 14-19-32,EQ_3,Composant_1,Opéra,Failure
7981,2020-06-08 11-49-22,EQ_3,Composant_3,Montparnasse,Warning
7982,2020-03-09 14-46-41,EQ_5,Composant_5,Gare de Lyon,Warning
7983,2020-04-11 22-29-03,EQ_4,Composant_4,Gare de Lyon,Warning
7984,2020-02-04 15-51-24,EQ_1,Composant_1,Montparnasse,Failure
7985,2020-04-07 09-05-47,EQ_4,Composant_4,Gare de Lyon,Failure
7986,2020-05-25 22-44-02,EQ_5,Composant_3,Gare de Lyon,Maintenance
7987,2020-11-11 15-42-17,EQ_3,Composant_3,Saint-Lazare,Warning
7988,2020-01-02 15-52-09,EQ_1,Composant_5,Opéra,Maintenance
7989,2020-04-08 17-58-53,EQ_3,Composant_3,Montparnasse,Warning
7990,2020-03-17 08-49-25,EQ_2,Composant_3,Montparnasse,Warning
7991,2020-12-27 13-29-46,EQ_1,Composant_3,Montparnasse,Maintenance
7992,2020-02-26 12-53-11,EQ_5,Composant_3,Saint-Lazare,Warning
7993,2020-05-19 18-00-13,EQ_4,Composant_5,Montparnasse,Failure
7994,2020-11-27 17-22-59,EQ_2,Composant_5,Montparnasse,Maintenance
7995,2020-05-02 23-10-45,EQ_4,Composant_5,Opéra,Maintenance
7996,2020-09-16 11-54-47,EQ_3,Composant_1,Gare de Lyon,Warning
7997,2020-10-03 08-26-48,EQ_5,Composant_5,Montparnasse,Failure
7998,2020-11-19 10-59-46,EQ_5,Composant_4,Opéra,Failure
7999,2020-09-15 03-53-10,EQ_2,Composant_2,Gare de Lyon,Failure
8000,2020-04-24 05-54-52,EQ_3,Composant_1,Saint-Lazare,Maintenance
8001,2020-11-26 00-38-17,EQ_5,Composant_5,Opéra,Maintenance
8002,2020-04-20 05-46-25,EQ_5,Composant_1,Opéra,Warning
8003,2020-07-01 04-03-37,EQ_2,Composant_4,Montparnasse,Failure
8004,2020-03-05 13-06-10,EQ_1,Composant_3,Montparnasse,Failure
8005,2020-07-26 15-44-22,EQ_1,Composant_5,Montparnasse,Warning
8006,2020-03-25 03-37-59,EQ_5,Composant_4,Opéra,Warning
8007,2020-11-27 21-31-01,EQ_5,Composant_4,Gare de Lyon,Failure
8008,2020-04-05 11-24-26,EQ_5,Composant_3,Gare de Lyon,Failure
8009,2020-08-07 05-05-05,EQ_2,Composant_1,Saint-Lazare,Maintenance
8010,2020-02-20 12-00-48,EQ_3,Composant_2,Montparnasse,Warning
8011,2020-08-28 05-44-56,EQ_3,Composant_4,Gare de Lyon,Failure
8012,2020-05-27 23-52-51,EQ_3,Composant_1,Saint-Lazare,Failure
8013,2020-02-24 01-36-34,EQ_5,Composant_1,Montparnasse,Maintenance
8014,2020-03-04 22-55-19,EQ_5,Composant_1,Montparnasse,Maintenance
8015,2020-04-26 13-36-16,EQ_2,Composant_2,Gare de Lyon,Warning
8016,2020-03-18 16-29-31,EQ_5,Composant_3,Saint-Lazare,Warning
8017,2020-04-07 23-12-35,EQ_4,Composant_3,Montparnasse,Warning
8018,2020-03-15 08-00-20,EQ_2,Composant_1,Montparnasse,Failure
8019,2020-06-09 16-56-22,EQ_4,Composant_2,Montparnasse,Failure
8020,2020-04-13 21-01-58,EQ_3,Composant_4,Montparnasse,Maintenance
8021,2020-11-09 09-38-25,EQ_4,Composant_2,Saint-Lazare,Warning
8022,2020-11-11 12-33-52,EQ_2,Composant_1,Opéra,Warning
8023,2020-07-11 15-48-47,EQ_5,Composant_2,Saint-Lazare,Warning
8024,2020-07-27 03-39-27,EQ_1,Composant_4,Gare de Lyon,Failure
8025,2020-10-06 22-16-12,EQ_5,Composant_1,Saint-Lazare,Maintenance
8026,2020-10-06 23-00-20,EQ_4,Composant_1,Saint-Lazare,Warning
8027,2020-05-18 12-23-54,EQ_4,Composant_5,Opéra,Maintenance
8028,2020-03-08 02-45-11,EQ_5,Composant_5,Saint-Lazare,Warning
8029,2020-06-19 07-29-04,EQ_5,Composant_3,Saint-Lazare,Failure
8030,2020-01-31 19-28-21,EQ_1,Composant_3,Montparnasse,Maintenance
8031,2020-05-05 00-07-39,EQ_2,Composant_1,Opéra,Warning
8032,2020-07-08 14-12-49,EQ_1,Composant_1,Montparnasse,Warning
8033,2020-12-07 06-21-45,EQ_1,Composant_2,Gare de Lyon,Warning
8034,2020-08-13 11-51-07,EQ_1,Composant_2,Saint-Lazare,Maintenance
8035,2020-07-07 07-02-55,EQ_4,Composant_1,Montparnasse,Warning
8036,2020-03-21 03-50-44,EQ_5,Composant_5,Opéra,Failure
8037,2020-06-24 23-55-57,EQ_4,Composant_1,Saint-Lazare,Maintenance
8038,2020-04-09 16-13-44,EQ_4,Composant_2,Montparnasse,Failure
8039,2020-09-02 10-01-46,EQ_3,Composant_2,Saint-Lazare,Maintenance
8040,2020-02-09 12-16-51,EQ_2,Composant_1,Gare de Lyon,Warning
8041,2020-04-18 05-43-07,EQ_5,Composant_5,Gare de Lyon,Maintenance
8042,2020-04-25 09-35-13,EQ_4,Composant_2,Gare de Lyon,Maintenance
8043,2020-09-13 01-30-40,EQ_4,Composant_1,Opéra,Maintenance
8044,2020-11-20 08-17-22,EQ_3,Composant_4,Gare de Lyon,Maintenance
8045,2020-07-14 11-32-41,EQ_3,Composant_3,Opéra,Warning
8046,2020-11-27 22-07-07,EQ_4,Composant_1,Saint-Lazare,Warning
8047,2020-10-13 05-13-52,EQ_3,Composant_5,Saint-Lazare,Failure
8048,2020-07-30 15-22-11,EQ_3,Composant_3,Gare de Lyon,Warning
8049,2020-07-27 03-06-45,EQ_4,Composant_2,Gare de Lyon,Warning
8050,2020-05-25 10-07-25,EQ_1,Composant_5,Opéra,Maintenance
8051,2020-09-07 06-38-02,EQ_5,Composant_4,Saint-Lazare,Warning
8052,2020-06-14 12-57-39,EQ_2,Composant_3,Opéra,Failure
8053,2020-04-03 23-10-44,EQ_1,Composant_2,Gare de Lyon,Maintenance
8054,2020-12-26 13-47-45,EQ_4,Composant_3,Saint-Lazare,Failure
8055,2020-07-11 11-13-53,EQ_3,Composant_1,Saint-Lazare,Maintenance
8056,2020-10-27 05-34-53,EQ_4,Composant_5,Gare de Lyon,Failure
8057,2020-08-27 20-28-31,EQ_5,Composant_4,Opéra,Warning
8058,2020-11-30 11-41-02,EQ_3,Composant_3,Montparnasse,Failure
8059,2020-11-05 22-25-02,EQ_5,Composant_4,Gare de Lyon,Maintenance
8060,2020-05-23 04-08-30,EQ_1,Composant_5,Opéra,Warning
8061,2020-06-12 07-41-52,EQ_1,Composant_5,Saint-Lazare,Maintenance
8062,2020-03-20 14-47-01,EQ_5,Composant_3,Opéra,Warning
8063,2020-11-30 20-17-00,EQ_5,Composant_1,Saint-Lazare,Failure
8064,2020-09-19 13-45-15,EQ_2,Composant_1,Montparnasse,Warning
8065,2020-09-07 02-37-32,EQ_3,Composant_4,Saint-Lazare,Warning
8066,2020-04-05 11-46-35,EQ_1,Composant_3,Opéra,Maintenance
8067,2020-07-20 08-54-15,EQ_2,Composant_5,Saint-Lazare,Warning
8068,2020-12-29 15-39-01,EQ_3,Composant_3,Gare de Lyon,Maintenance
8069,2020-07-16 15-27-55,EQ_2,Composant_3,Saint-Lazare,Failure
8070,2020-09-07 18-48-28,EQ_3,Composant_5,Saint-Lazare,Failure
8071,2020-08-13 02-38-36,EQ_2,Composant_2,Gare de Lyon,Maintenance
8072,2020-08-09 19-29-43,EQ_1,Composant_3,Opéra,Maintenance
8073,2020-10-23 10-40-24,EQ_4,Composant_4,Gare de Lyon,Warning
8074,2020-10-02 21-21-06,EQ_3,Composant_5,Saint-Lazare,Warning
8075,2020-05-08 07-06-43,EQ_5,Composant_1,Gare de Lyon,Warning
8076,2020-03-06 18-58-04,EQ_5,Composant_1,Montparnasse,Maintenance
8077,2020-03-21 19-41-06,EQ_3,Composant_2,Montparnasse,Warning
8078,2020-07-17 09-16-11,EQ_1,Composant_3,Gare de Lyon,Warning
8079,2020-01-02 06-10-50,EQ_2,Composant_5,Opéra,Failure
8080,2020-06-28 19-15-42,EQ_5,Composant_4,Opéra,Failure
8081,2020-02-11 02-17-40,EQ_5,Composant_5,Gare de Lyon,Maintenance
8082,2020-10-01 03-46-25,EQ_1,Composant_4,Opéra,Warning
8083,2020-12-13 16-25-03,EQ_1,Composant_3,Opéra,Maintenance
8084,2020-12-09 09-48-36,EQ_1,Composant_4,Gare de Lyon,Failure
8085,2020-10-25 01-12-17,EQ_4,Composant_4,Gare de Lyon,Maintenance
8086,2020-11-21 18-36-21,EQ_5,Composant_5,Saint-Lazare,Failure
8087,2020-05-04 22-21-35,EQ_4,Composant_3,Opéra,Warning
8088,2020-03-30 09-13-20,EQ_2,Composant_2,Gare de Lyon,Maintenance
8089,2020-07-30 18-17-00,EQ_3,Composant_1,Gare de Lyon,Maintenance
8090,2020-11-30 21-29-13,EQ_1,Composant_2,Gare de Lyon,Failure
8091,2020-12-19 06-05-21,EQ_5,Composant_3,Saint-Lazare,Failure
8092,2020-03-09 19-45-03,EQ_5,Composant_4,Montparnasse,Maintenance
8093,2020-09-19 00-40-47,EQ_1,Composant_2,Saint-Lazare,Failure
8094,2020-01-28 03-14-53,EQ_1,Composant_1,Opéra,Failure
8095,2020-11-11 01-22-12,EQ_1,Composant_2,Gare de Lyon,Maintenance
8096,2020-05-08 19-49-28,EQ_1,Composant_2,Opéra,Warning
8097,2020-04-17 02-07-10,EQ_4,Composant_1,Gare de Lyon,Failure
8098,2020-11-03 07-32-01,EQ_5,Composant_5,Montparnasse,Maintenance
8099,2020-06-08 16-54-49,EQ_5,Composant_4,Opéra,Maintenance
8100,2020-07-11 17-13-04,EQ_1,Composant_3,Saint-Lazare,Failure
8101,2020-01-27 22-17-42,EQ_1,Composant_5,Gare de Lyon,Warning
8102,2020-08-13 02-46-49,EQ_3,Composant_5,Opéra,Failure
8103,2020-02-06 00-15-14,EQ_2,Composant_1,Gare de Lyon,Failure
8104,2020-01-15 14-47-11,EQ_3,Composant_4,Montparnasse,Maintenance
8105,2020-05-27 16-06-10,EQ_5,Composant_3,Gare de Lyon,Warning
8106,2020-04-17 11-49-08,EQ_3,Composant_5,Montparnasse,Warning
8107,2020-09-19 11-01-26,EQ_2,Composant_4,Gare de Lyon,Warning
8108,2020-03-31 11-36-08,EQ_2,Composant_3,Opéra,Failure
8109,2020-09-20 17-31-45,EQ_3,Composant_5,Montparnasse,Failure
8110,2020-01-09 00-16-46,EQ_3,Composant_4,Gare de Lyon,Failure
8111,2020-06-14 02-21-02,EQ_1,Composant_4,Montparnasse,Maintenance
8112,2020-04-20 07-58-15,EQ_1,Composant_4,Montparnasse,Warning
8113,2020-02-10 11-41-48,EQ_1,Composant_4,Gare de Lyon,Maintenance
8114,2020-04-05 10-58-08,EQ_1,Composant_3,Saint-Lazare,Warning
8115,2020-10-02 13-28-32,EQ_5,Composant_5,Gare de Lyon,Maintenance
8116,2020-06-14 20-58-14,EQ_1,Composant_1,Opéra,Maintenance
8117,2020-10-17 07-48-04,EQ_4,Composant_1,Opéra,Failure
8118,2020-06-04 20-02-45,EQ_2,Composant_4,Montparnasse,Maintenance
8119,2020-02-03 06-17-09,EQ_2,Composant_3,Saint-Lazare,Failure
8120,2020-05-29 07-15-18,EQ_5,Composant_3,Opéra,Failure
8121,2020-03-25 03-12-54,EQ_1,Composant_2,Gare de Lyon,Failure
8122,2020-06-28 06-08-33,EQ_3,Composant_5,Montparnasse,Warning
8123,2020-11-06 04-24-07,EQ_1,Composant_3,Opéra,Warning
8124,2020-06-18 02-56-49,EQ_3,Composant_1,Montparnasse,Failure
8125,2020-02-17 20-01-30,EQ_1,Composant_4,Gare de Lyon,Warning
8126,2020-01-22 02-56-01,EQ_1,Composant_3,Saint-Lazare,Failure
8127,2020-11-14 06-16-29,EQ_1,Composant_4,Montparnasse,Warning
8128,2020-05-03 03-34-14,EQ_5,Composant_5,Gare de Lyon,Maintenance
8129,2020-09-05 09-15-06,EQ_4,Composant_4,Saint-Lazare,Failure
8130,2020-01-31 01-23-34,EQ_4,Composant_4,Montparnasse,Maintenance
8131,2020-09-11 16-42-40,EQ_5,Composant_1,Opéra,Warning
8132,2020-10-05 22-08-17,EQ_2,Composant_1,Saint-Lazare,Warning
8133,2020-07-13 13-06-32,EQ_2,Composant_5,Gare de Lyon,Warning
8134,2020-09-15 06-52-47,EQ_1,Composant_2,Montparnasse,Failure
8135,2020-07-21 23-17-30,EQ_1,Composant_5,Saint-Lazare,Warning
8136,2020-01-19 06-40-11,EQ_1,Composant_1,Saint-Lazare,Failure
8137,2020-11-24 23-49-51,EQ_4,Composant_4,Gare de Lyon,Failure
8138,2020-07-06 15-41-40,EQ_1,Composant_3,Montparnasse,Failure
8139,2020-10-01 22-50-25,EQ_3,Composant_2,Montparnasse,Maintenance
8140,2020-05-14 04-20-50,EQ_2,Composant_4,Opéra,Warning
8141,2020-07-30 15-24-31,EQ_1,Composant_4,Opéra,Failure
8142,2020-07-20 21-05-03,EQ_1,Composant_2,Montparnasse,Maintenance
8143,2020-06-14 03-21-49,EQ_2,Composant_2,Saint-Lazare,Maintenance
8144,2020-01-27 03-23-08,EQ_5,Composant_3,Montparnasse,Maintenance
8145,2020-09-24 22-15-54,EQ_2,Composant_5,Opéra,Failure
8146,2020-01-06 15-05-58,EQ_3,Composant_5,Opéra,Failure
8147,2020-09-25 19-13-41,EQ_2,Composant_4,Montparnasse,Failure
8148,2020-09-10 19-04-52,EQ_3,Composant_1,Saint-Lazare,Maintenance
8149,2020-04-25 00-01-16,EQ_4,Composant_4,Saint-Lazare,Failure
8150,2020-03-01 14-43-58,EQ_2,Composant_1,Gare de Lyon,Warning
8151,2020-12-25 02-10-56,EQ_5,Composant_3,Opéra,Maintenance
8152,2020-02-25 01-51-23,EQ_4,Composant_1,Opéra,Warning
8153,2020-10-06 06-23-29,EQ_4,Composant_3,Montparnasse,Maintenance
8154,2020-12-07 11-26-46,EQ_5,Composant_5,Opéra,Failure
8155,2020-04-30 14-24-36,EQ_3,Composant_1,Opéra,Maintenance
8156,2020-07-11 04-16-56,EQ_3,Composant_2,Gare de Lyon,Failure
8157,2020-05-17 06-20-09,EQ_4,Composant_1,Saint-Lazare,Failure
8158,2020-10-10 23-58-03,EQ_2,Composant_2,Saint-Lazare,Failure
8159,2020-10-16 16-15-50,EQ_5,Composant_1,Montparnasse,Maintenance
8160,2020-02-04 20-07-16,EQ_3,Composant_2,Gare de Lyon,Maintenance
8161,2020-03-24 08-16-10,EQ_1,Composant_3,Gare de Lyon,Failure
8162,2020-09-09 03-26-09,EQ_3,Composant_2,Saint-Lazare,Maintenance
8163,2020-07-05 10-20-41,EQ_4,Composant_3,Montparnasse,Warning
8164,2020-02-18 22-48-10,EQ_5,Composant_4,Opéra,Maintenance
8165,2020-08-10 21-21-38,EQ_1,Composant_3,Montparnasse,Maintenance
8166,2020-09-29 08-28-08,EQ_5,Composant_1,Opéra,Failure
8167,2020-11-18 11-24-23,EQ_1,Composant_3,Opéra,Failure
8168,2020-10-24 03-10-56,EQ_4,Composant_1,Montparnasse,Failure
8169,2020-02-25 01-30-02,EQ_4,Composant_5,Opéra,Warning
8170,2020-02-29 19-35-39,EQ_1,Composant_4,Montparnasse,Maintenance
8171,2020-03-28 11-49-49,EQ_3,Composant_4,Montparnasse,Failure
8172,2020-06-04 10-25-56,EQ_3,Composant_1,Opéra,Warning
8173,2020-02-05 09-09-04,EQ_4,Composant_2,Opéra,Maintenance
8174,2020-10-03 19-32-33,EQ_5,Composant_3,Opéra,Maintenance
8175,2020-07-08 18-59-09,EQ_3,Composant_2,Montparnasse,Warning
8176,2020-12-01 21-21-55,EQ_3,Composant_1,Saint-Lazare,Warning
8177,2020-05-28 23-37-48,EQ_5,Composant_2,Montparnasse,Warning
8178,2020-04-13 10-07-24,EQ_5,Composant_4,Saint-Lazare,Maintenance
8179,2020-08-08 10-14-45,EQ_1,Composant_5,Gare de Lyon,Maintenance
8180,2020-11-17 21-16-36,EQ_4,Composant_1,Montparnasse,Warning
8181,2020-04-08 14-51-37,EQ_5,Composant_2,Saint-Lazare,Failure
8182,2020-06-27 04-06-32,EQ_4,Composant_4,Gare de Lyon,Failure
8183,2020-06-14 23-59-01,EQ_5,Composant_3,Opéra,Warning
8184,2020-03-18 09-56-07,EQ_1,Composant_4,Montparnasse,Warning
8185,2020-01-29 02-57-14,EQ_4,Composant_5,Saint-Lazare,Warning
8186,2020-02-14 16-01-34,EQ_3,Composant_2,Opéra,Failure
8187,2020-08-08 06-23-10,EQ_2,Composant_1,Saint-Lazare,Maintenance
8188,2020-07-29 17-15-21,EQ_1,Composant_2,Montparnasse,Warning
8189,2020-07-16 19-48-56,EQ_1,Composant_4,Opéra,Warning
8190,2020-06-20 20-18-11,EQ_4,Composant_2,Montparnasse,Failure
8191,2020-07-31 04-54-02,EQ_2,Composant_5,Saint-Lazare,Maintenance
8192,2020-04-06 20-50-49,EQ_3,Composant_5,Saint-Lazare,Maintenance
8193,2020-10-12 03-04-09,EQ_5,Composant_3,Montparnasse,Maintenance
8194,2020-06-30 09-41-35,EQ_4,Composant_3,Gare de Lyon,Maintenance
8195,2020-05-03 14-07-18,EQ_2,Composant_3,Opéra,Failure
8196,2020-11-16 21-02-11,EQ_3,Composant_2,Saint-Lazare,Maintenance
8197,2020-01-22 16-22-00,EQ_1,Composant_1,Montparnasse,Failure
8198,2020-05-29 11-33-34,EQ_5,Composant_3,Saint-Lazare,Maintenance
8199,2020-07-22 19-27-16,EQ_2,Composant_5,Gare de Lyon,Failure
8200,2020-08-06 10-06-02,EQ_1,Composant_4,Montparnasse,Maintenance
8201,2020-10-05 05-04-05,EQ_4,Composant_1,Saint-Lazare,Maintenance
8202,2020-05-05 03-11-44,EQ_3,Composant_2,Gare de Lyon,Failure
8203,2020-01-23 09-37-57,EQ_3,Composant_2,Montparnasse,Maintenance
8204,2020-12-25 06-09-30,EQ_1,Composant_1,Gare de Lyon,Maintenance
8205,2020-09-13 19-45-23,EQ_5,Composant_4,Gare de Lyon,Maintenance
8206,2020-01-14 20-47-56,EQ_1,Composant_3,Opéra,Failure
8207,2020-05-03 11-27-20,EQ_3,Composant_1,Montparnasse,Warning
8208,2020-02-28 09-33-55,EQ_2,Composant_5,Montparnasse,Warning
8209,2020-05-20 07-07-56,EQ_5,Composant_1,Gare de Lyon,Warning
8210,2020-05-26 22-52-16,EQ_5,Composant_4,Gare de Lyon,Maintenance
8211,2020-06-03 10-30-30,EQ_3,Composant_3,Montparnasse,Warning
8212,2020-04-26 08-45-06,EQ_1,Composant_1,Montparnasse,Maintenance
8213,2020-03-16 15-27-12,EQ_1,Composant_1,Saint-Lazare,Failure
8214,2020-03-06 19-14-12,EQ_5,Composant_4,Gare de Lyon,Failure
8215,2020-04-11 23-04-24,EQ_4,Composant_2,Gare de Lyon,Maintenance
8216,2020-03-02 16-52-03,EQ_3,Composant_1,Saint-Lazare,Failure
8217,2020-06-07 15-54-45,EQ_1,Composant_3,Saint-Lazare,Failure
8218,2020-08-19 05-15-15,EQ_1,Composant_1,Opéra,Failure
8219,2020-11-25 08-26-59,EQ_4,Composant_4,Gare de Lyon,Failure
8220,2020-03-22 05-48-31,EQ_2,Composant_3,Montparnasse,Warning
8221,2020-04-07 14-53-53,EQ_4,Composant_3,Opéra,Maintenance
8222,2020-01-09 13-16-13,EQ_4,Composant_3,Gare de Lyon,Failure
8223,2020-09-02 05-37-20,EQ_1,Composant_2,Saint-Lazare,Failure
8224,2020-12-14 12-23-00,EQ_5,Composant_1,Opéra,Maintenance
8225,2020-07-15 16-03-02,EQ_2,Composant_1,Saint-Lazare,Warning
8226,2020-09-14 12-37-51,EQ_2,Composant_5,Saint-Lazare,Maintenance
8227,2020-12-28 01-07-16,EQ_4,Composant_1,Montparnasse,Failure
8228,2020-07-09 01-47-50,EQ_5,Composant_3,Saint-Lazare,Failure
8229,2020-05-13 02-16-24,EQ_5,Composant_1,Opéra,Failure
8230,2020-02-05 16-06-16,EQ_1,Composant_5,Montparnasse,Failure
8231,2020-12-15 13-25-58,EQ_5,Composant_2,Opéra,Failure
8232,2020-03-05 11-39-57,EQ_2,Composant_1,Montparnasse,Maintenance
8233,2020-07-21 04-45-29,EQ_2,Composant_2,Saint-Lazare,Failure
8234,2020-11-23 17-22-07,EQ_2,Composant_5,Gare de Lyon,Failure
8235,2020-02-14 13-44-53,EQ_5,Composant_4,Montparnasse,Failure
8236,2020-05-27 06-06-48,EQ_3,Composant_1,Saint-Lazare,Failure
8237,2020-08-30 03-47-37,EQ_4,Composant_1,Opéra,Maintenance
8238,2020-01-27 18-27-21,EQ_4,Composant_5,Opéra,Failure
8239,2020-04-18 07-34-24,EQ_1,Composant_5,Montparnasse,Warning
8240,2020-03-12 10-20-14,EQ_4,Composant_2,Saint-Lazare,Warning
8241,2020-10-15 00-08-51,EQ_5,Composant_3,Saint-Lazare,Warning
8242,2020-04-06 12-28-35,EQ_1,Composant_4,Saint-Lazare,Failure
8243,2020-06-30 00-21-37,EQ_2,Composant_1,Saint-Lazare,Failure
8244,2020-05-08 03-51-36,EQ_5,Composant_1,Montparnasse,Warning
8245,2020-02-14 00-51-50,EQ_4,Composant_5,Montparnasse,Failure
8246,2020-09-29 13-55-07,EQ_4,Composant_4,Opéra,Warning
8247,2020-05-07 08-42-58,EQ_2,Composant_4,Saint-Lazare,Warning
8248,2020-10-05 00-44-24,EQ_3,Composant_2,Opéra,Warning
8249,2020-06-12 03-52-51,EQ_1,Composant_3,Gare de Lyon,Warning
8250,2020-04-29 22-36-58,EQ_5,Composant_5,Opéra,Failure
8251,2020-12-19 11-35-48,EQ_3,Composant_5,Montparnasse,Maintenance
8252,2020-10-11 16-03-00,EQ_5,Composant_1,Saint-Lazare,Maintenance
8253,2020-05-09 04-42-15,EQ_4,Composant_1,Montparnasse,Warning
8254,2020-06-04 11-42-43,EQ_4,Composant_4,Montparnasse,Failure
8255,2020-06-15 13-56-35,EQ_3,Composant_4,Opéra,Maintenance
8256,2020-05-15 14-17-34,EQ_3,Composant_5,Saint-Lazare,Maintenance
8257,2020-03-31 01-58-44,EQ_3,Composant_4,Gare de Lyon,Warning
8258,2020-03-18 19-28-14,EQ_3,Composant_4,Montparnasse,Warning
8259,2020-12-24 09-49-44,EQ_3,Composant_1,Saint-Lazare,Warning
8260,2020-03-29 22-34-03,EQ_2,Composant_4,Gare de Lyon,Warning
8261,2020-10-13 09-49-27,EQ_1,Composant_2,Saint-Lazare,Failure
8262,2020-05-21 10-10-37,EQ_5,Composant_3,Opéra,Failure
8263,2020-07-19 18-39-16,EQ_2,Composant_5,Montparnasse,Failure
8264,2020-09-14 06-03-47,EQ_3,Composant_5,Montparnasse,Failure
8265,2020-08-29 17-33-00,EQ_5,Composant_1,Opéra,Warning
8266,2020-05-07 12-06-20,EQ_5,Composant_5,Montparnasse,Failure
8267,2020-01-03 09-12-57,EQ_2,Composant_4,Saint-Lazare,Warning
8268,2020-10-12 22-56-53,EQ_3,Composant_1,Montparnasse,Failure
8269,2020-05-04 16-14-19,EQ_4,Composant_3,Saint-Lazare,Warning
8270,2020-12-19 04-32-56,EQ_3,Composant_3,Saint-Lazare,Maintenance
8271,2020-03-25 21-34-30,EQ_3,Composant_1,Montparnasse,Warning
8272,2020-12-14 22-21-59,EQ_5,Composant_1,Montparnasse,Maintenance
8273,2020-03-05 01-16-18,EQ_4,Composant_1,Saint-Lazare,Warning
8274,2020-12-29 14-42-30,EQ_5,Composant_2,Montparnasse,Failure
8275,2020-11-14 23-42-20,EQ_3,Composant_1,Gare de Lyon,Warning
8276,2020-02-14 18-06-32,EQ_2,Composant_5,Montparnasse,Failure
8277,2020-04-12 02-24-13,EQ_3,Composant_4,Saint-Lazare,Maintenance
8278,2020-06-15 00-44-51,EQ_2,Composant_3,Saint-Lazare,Maintenance
8279,2020-06-30 06-37-54,EQ_4,Composant_4,Montparnasse,Warning
